"Ocupacion","NoPago","TotalMonto","EstadoContrato","Producto","FechaInicioC","FechaAdjudicación","FechaUltimoPago","FechaProyectadaFin","MontoVencido","Mensualidad","Ingresos","Legal","EdadActual","AZULEstatus","AdjudicaReal","PagosPuntuales","CostoAdmin","Genero","PersonaTipo","dtEstadoContrato","GrupoOrigenVenta","SemanasAdjud","Pagos9","Domicilia_Pago","Email","timetotV","Y"
"operador (a)",33,187840,"subastado con 014","autos 6 &amp; ya","2019-08-16","2020-03-20","2022-05-10","2024-08-16",0,3130,17823,"normal",31,"express","automatica",33,13738,"hombre","fisica","subasta (0,20]","captacion",31.0,8,0,1,33,1
"propietario (a)",60,276714,"automático","autos","2017-01-20","2018-02-16","2022-05-18","2022-01-20",4611,4611,24050,"normal",27,"express","automatica",59,28127,"hombre","fisica","automático","modulo-agencia",56.0,8,0,1,61,1
"secretaria (o)",18,95336,"subastado con 014","autos 6 &amp; ya","2020-11-20","2021-07-16","2022-05-23","2025-11-20",1588,2000,5515,"normal",34,"express","automatica",17,7256,"hombre","fisica","subasta (0,20]","facebook",34.0,8,0,1,19,1
"propietario (a)",27,134621,"automático","autos","2016-03-18","2017-01-20","2018-04-02","2021-03-18",11215,2243,9608,"legal",39,"express","automatica",22,13182,"hombre","fisica","automático","modulo-agencia",44.0,8,0,1,30,0
"propietario (a)",32,281367,"subastado con 012","autos 6 &amp; ya","2017-02-17","2017-10-20","2019-09-19","2022-02-17",9378,4689,28570,"normal",36,"express","automatica",30,14726,"hombre","fisica","subasta (0,20]","facebook",35.0,9,0,0,33,1
"soldador",28,157735,"sorteo","autos","2020-01-17","2021-06-18","2022-06-02","2025-01-17",2628,2628,12186,"normal",52,"express","automatica",27,11489,"hombre","fisica","sorteo","telemkt",74.0,9,0,1,29,1
"mecánico (a)",37,230629,"automático","autos 6 &amp; ya","2019-04-26","2019-12-20","2022-05-15","2024-04-26",3843,3843,21029,"normal",34,"express","automatica",36,15510,"hombre","fisica","automático","captacion",34.0,8,0,1,38,1
"supervisor (a)",38,219816,"subastado con 014","autos","2019-03-15","2020-02-21","2022-06-02","2024-03-15",3663,3663,13799,"normal",50,"express","automatica",37,15889,"hombre","fisica","subasta (0,20]","modulo-agencia",49.0,9,0,1,39,1
"representante",20,94822,"sorteo","autos 6 &amp; ya","2020-09-18","2021-03-26","2022-05-04","2025-09-18",0,2000,6339,"normal",27,"normal","normal",20,8103,"mujer","fisica","sorteo","facebook",27.0,8,0,1,20,1
"administrador (a)",44,218209,"automático","autos","2018-09-21","2019-09-20","2022-05-04","2023-09-21",0,3636,12175,"normal",29,"express","automatica",44,18574,"mujer","fisica","automático","captacion",52.0,8,0,1,44,1
"vendedor (a)",30,142695,"subastado con 014","autos","2019-12-20","2021-05-28","2022-05-14","2024-12-20",0,2378,14177,"normal",42,"express","automatica",30,12356,"hombre","fisica","subasta (0,20]","captacion",75.0,6,0,1,30,1
"mecánico (a)",32,183008,"automático","autos","2019-10-18","2020-09-18","2022-05-06","2024-10-18",3050,3050,14000,"normal",31,"express","automatica",31,13234,"hombre","fisica","automático","modulo-agencia",48.0,7,0,1,33,1
"agricultor (a)",54,289033,"subastado con 013","autos","2016-03-18","2016-04-15","2020-07-10","2021-03-18",9634,4817,20111,"normal",54,"normal","normal",52,25110,"hombre","fisica","subasta (0,20]","evento",4.0,7,0,0,56,1
"jubilado (a)",33,183627,"automático","autos","2019-09-20","2020-08-21","2022-06-01","2024-09-20",6120,3060,19513,"normal",51,"express","automatica",31,13676,"hombre","fisica","automático","facebook",48.0,8,0,1,34,1
"comerciante",35,204284,"subastado con 014","autos 6 &amp; ya","2019-03-15","2019-12-20","2022-01-17","2024-03-15",27232,3404,14668,"legal",42,"express","automatica",27,14744,"mujer","fisica","subasta (0,20]","modulo-agencia",40.0,8,0,1,40,0
"supervisor (a)",44,254955,"subastado con 013","autos 6 &amp; ya","2018-09-21","2019-04-26","2022-05-30","2023-09-21",4249,4249,23521,"normal",54,"express","automatica",43,18574,"hombre","fisica","subasta (0,20]","captacion",31.0,9,0,1,45,1
"almacenista",32,194103,"subastado con 012","autos","2017-01-20","2017-11-17","2019-07-13","2022-01-20",12940,3235,17854,"legal",38,"express","automatica",28,14830,"hombre","fisica","subasta (0,20]","captacion",43.0,8,0,1,33,0
"jubilado (a)",34,152612,"sorteo","autos 6 &amp; ya","2019-09-20","2020-07-17","2022-06-02","2024-09-20",0,2543,15955,"normal",45,"express","automatica",34,14117,"mujer","fisica","sorteo","captacion",43.0,8,0,1,34,1
"propietario (a)",49,292383,"subastado con 014","autos","2018-05-18","2019-08-16","2022-06-02","2023-05-18",9746,4873,15607,"normal",60,"express","automatica",47,20873,"mujer","moral","subasta (0,20]","captacion",65.0,9,0,1,50,1
"promotor (a)",23,118711,"subastado con 012","autos","2016-04-15","2016-11-18","2018-01-26","2021-04-15",9890,2000,11189,"legal",39,"express","automatica plus",18,11288,"hombre","fisica","subasta (0,20]","captacion",31.0,9,0,1,26,0
"chofer",52,327748,"subastado con 013","autos","2018-01-19","2019-01-18","2022-05-24","2023-01-19",5462,5462,18272,"normal",38,"express","automatica",51,22345,"hombre","fisica","subasta (0,20]","web",52.0,8,1,1,53,1
"gerente",60,297886,"automático","autos","2016-04-15","2017-04-21","2022-03-11","2021-04-15",0,4964,21467,"normal",36,"express","automatica",60,32703,"hombre","fisica","automático","captacion",53.0,9,0,1,60,1
"empleado (a)",57,488654,"automático","autos","2017-09-15","2018-05-18","2022-06-03","2022-09-15",0,8144,53744,"normal",56,"express","automatica",57,24621,"hombre","moral","automático","captacion",35.0,9,0,1,57,1
"propietario (a)",47,334985,"subastado con 012","autos","2017-06-16","2018-04-20","2021-04-19","2022-06-16",11166,5583,22568,"normal",35,"express","automatica",45,20855,"hombre","fisica","subasta (0,20]","modulo-agencia",44.0,7,0,1,48,1
"enfermera (o)",46,472927,"automático","autos","2016-04-15","2017-01-20","2021-04-16","2021-04-15",7882,7882,32774,"normal",50,"express","automatica",45,28355,"hombre","fisica","automático","telemkt",40.0,8,1,1,47,1
"socio (a)",60,387507,"sorteo","autos 6 &amp; ya","2017-05-19","2018-05-18","2022-05-13","2022-05-19",12916,6458,41874,"normal",23,"express","automatica",58,26170,"hombre","fisica","sorteo","telemkt",52.0,9,0,1,62,1
"operador (a)",38,225009,"automático","autos 6 &amp; ya","2018-08-17","2019-06-21","2021-09-29","2023-08-17",26250,3750,25843,"legal",44,"express","automatica",31,16319,"hombre","fisica","automático","captacion",44.0,8,0,1,44,0
"operador (a)",18,71656,"sorteo","autos 6 &amp; ya","2016-11-18","2017-06-16","2018-04-09","2021-11-18",9552,2000,7343,"legal",30,"normal","normal",10,8595,"hombre","fisica","sorteo","web",30.0,9,0,1,26,0
"empleado (a)",46,321930,"sorteo","autos 6 &amp; ya","2018-06-15","2019-06-21","2022-06-02","2023-06-15",10730,5365,29251,"normal",24,"normal","normal",44,19570,"hombre","fisica","sorteo","captacion",53.0,8,0,1,48,1
"jubilado (a)",23,272196,"subastado con 012","autos","2018-01-19","2018-02-16","2019-11-01","2023-01-19",27216,4536,22354,"legal",61,"normal","normal",17,10338,"hombre","moral","subasta (0,20]","captacion",4.0,9,0,1,29,0
"contador (a)",60,309646,"automático","autos","2016-04-15","2018-11-16","2021-08-03","2021-04-15",0,5160,26066,"normal",31,"express","automatica",60,29972,"mujer","fisica","automático","modulo-agencia",135.0,8,0,1,60,1
"secretaria (o)",51,552900,"sorteo","autos","2017-09-15","2020-12-18","2021-10-04","2022-09-15",73720,9215,33196,"legal",45,"express","automatica",43,22306,"mujer","fisica","sorteo","captacion",170.0,7,1,1,55,0
"propietario (a)",15,71741,"automático","autos","2017-09-15","2018-07-20","2018-11-01","2022-09-15",7170,2000,4726,"legal",30,"express","automatica",9,6922,"hombre","fisica","automático","modulo-agencia",44.0,9,0,1,18,0
"comerciante",26,123844,"subastado con 014","autos","2020-04-17","2021-03-26","2022-05-04","2025-04-17",2064,2064,14412,"normal",46,"express","automatica",25,10630,"hombre","fisica","subasta (0,20]","modulo-agencia",49.0,8,0,1,27,1
"médico (a)",43,431842,"subastado con 013","autos","2018-09-21","2018-09-21","2022-05-24","2023-09-21",0,7197,34899,"normal",62,"normal","normal",43,18195,"hombre","moral","subasta (0,20]","modulo-agencia",0.0,9,0,1,43,1
"mecánico (a)",20,131389,"subastado con 014","autos 6 &amp; ya","2020-09-18","2021-06-18","2022-06-01","2025-09-18",0,2189,11238,"normal",28,"express","automatica",20,8058,"hombre","fisica","subasta (0,20]","facebook",39.0,9,0,1,20,1
"empleado (a)",42,240538,"subastado con 012","autos","2016-11-18","2017-09-15","2020-03-05","2021-11-18",40080,4008,20483,"legal",38,"express","automatica",32,19308,"hombre","fisica","subasta (0,20]","captacion",43.0,7,0,1,49,0
"propietario (a)",56,386170,"subastado con 013","autos","2017-10-20","2019-04-26","2022-06-01","2022-10-20",0,6436,37792,"normal",30,"express","automatica",56,24143,"mujer","fisica","subasta (0,20]","modulo-agencia",79.0,7,1,1,56,1
"comerciante",43,392832,"subastado con 012","autos","2016-04-15","2017-10-20","2019-09-19","2021-04-15",13094,6547,20583,"normal",30,"express","automatica",41,20289,"hombre","fisica","subasta (0,20]","captacion",79.0,9,0,1,45,1
"gerente",54,573536,"automático","autos 6 &amp; ya","2017-11-17","2018-09-21","2022-05-14","2022-11-17",0,9558,32753,"normal",28,"express","automatica",54,23287,"hombre","fisica","automático","facebook",44.0,8,1,1,54,1
"profesionista",47,259023,"sorteo","autos","2018-06-15","2021-09-24","2022-06-02","2023-06-15",8634,4317,13951,"normal",51,"express","automatica",45,19949,"hombre","fisica","sorteo","captacion",171.0,8,0,1,49,1
"ejecutivo (a)",52,409344,"subastado con 013","autos","2017-12-15","2018-10-19","2022-06-01","2022-12-15",13644,6822,36626,"normal",33,"express","automatica",50,22433,"mujer","fisica","subasta (0,20]","facebook",44.0,9,0,1,53,1
"vendedor (a)",43,497771,"subastado con 014","autos","2018-09-21","2019-12-20","2022-05-11","2023-09-21",16592,8296,37894,"normal",43,"express","automatica",41,18195,"hombre","fisica","subasta (0,20]","modulo-agencia",65.0,9,0,1,45,1
"empresa",50,572176,"subastado con 013","autos","2018-03-16","2019-05-17","2022-03-10","2023-03-16",9536,9536,55157,"normal",34,"express","automatica",49,21416,"hombre","fisica","subasta (0,20]","captacion",61.0,8,0,1,51,1
"independiente",19,158972,"automático","autos 6 &amp; ya","2020-11-20","2021-06-18","2022-06-02","2025-11-20",0,2649,17725,"normal",30,"express","automatica",19,7635,"hombre","fisica","automático","facebook",30.0,9,0,1,19,1
"militar",30,245425,"automático","autos","2019-03-15","2020-02-21","2021-07-28","2024-03-15",20450,4090,20261,"legal",27,"express","automatica",25,12820,"hombre","fisica","automático","facebook",49.0,8,0,1,33,0
"propietario (a)",51,290791,"automático","autos","2018-03-16","2019-08-16","2022-06-01","2023-03-16",9692,4846,20675,"normal",24,"express","automatica",49,21795,"mujer","fisica","automático","modulo-agencia",74.0,8,0,1,52,1
"supervisor (a)",48,340851,"automático","autos","2017-05-19","2018-06-15","2021-04-15","2022-05-19",45440,5680,28073,"legal",29,"express","automatica",40,21339,"hombre","fisica","automático","modulo-agencia",56.0,9,0,1,52,0
"empleado (a)",39,432132,"subastado con 013","autos","2017-05-19","2017-06-16","2020-09-11","2022-05-19",36010,7202,35676,"legal",39,"normal","normal",34,17585,"hombre","fisica","subasta (0,20]","modulo-agencia",4.0,4,1,1,40,0
"asesor (a)",26,164880,"subastado con 012","autos","2016-04-15","2016-12-16","2018-04-02","2021-04-15",21984,2748,9138,"legal",33,"express","automatica plus",18,12672,"hombre","fisica","subasta (0,20]","modulo-agencia",35.0,8,1,1,30,0
"empleado (a)",29,192528,"automático","autos","2017-05-19","2018-03-16","2019-09-30","2022-05-19",12832,3208,18488,"legal",42,"express","automatica",25,13273,"hombre","fisica","automático","facebook",43.0,9,0,1,30,0
"propietario (a)",47,525833,"subastado con 013","autos","2016-12-16","2016-12-16","2020-09-23","2021-12-16",17526,8763,39748,"normal",27,"normal","normal",45,21371,"hombre","fisica","subasta (0,20]","captacion",0.0,9,0,1,48,1
"gerente",16,117485,"automático","autos 6 &amp; ya","2021-01-22","2021-09-24","2022-06-01","2026-01-22",1958,2000,9789,"normal",41,"express","automatica",15,6374,"mujer","fisica","automático","facebook",35.0,9,1,1,17,1
"transporte",43,300620,"subastado con 014","autos 6 &amp; ya","2018-10-19","2019-07-19","2022-05-03","2023-10-19",5010,5010,21159,"normal",20,"express","automatica",42,18120,"hombre","fisica","subasta (0,20]","facebook",39.0,9,1,1,44,1
"propietario (a)",44,344153,"automático","autos","2018-08-17","2019-07-19","2022-06-01","2023-08-17",0,5735,33160,"normal",57,"express","automatica",44,18651,"mujer","moral","automático","evento",48.0,9,0,1,44,1
"propietario (a)",30,222901,"sorteo","autos 6 &amp; ya","2019-11-15","2020-06-19","2022-06-03","2024-11-15",7430,3715,18508,"normal",36,"express","automatica",28,12356,"hombre","fisica","sorteo","facebook",31.0,9,0,1,31,1
"jubilado (a)",54,398211,"automático","autos 6 &amp; ya","2017-11-17","2018-07-20","2022-06-01","2022-11-17",0,6636,36337,"normal",62,"express","automatica",54,23193,"hombre","moral","automático","captacion",35.0,9,0,1,54,1
"gerente",16,258091,"subastado con 013","autos","2017-05-19","2017-05-19","2018-08-14","2022-05-19",21505,4301,20698,"legal",34,"normal","normal",11,7493,"hombre","fisica","subasta (0,20]","modulo-agencia",0.0,6,0,1,18,0
"mesero (a)",59,402150,"automático","autos","2017-05-19","2018-07-20","2022-06-02","2022-05-19",0,6702,38169,"normal",24,"express","automatica",59,25687,"hombre","fisica","automático","telemkt",61.0,7,0,1,59,1
"operador (a)",39,296710,"subastado con 013","autos","2018-03-16","2019-03-15","2021-04-14","2023-03-16",49450,4945,21951,"legal",26,"express","automatica",29,17067,"hombre","fisica","subasta (0,20]","facebook",52.0,8,0,1,49,0
"empleado (a)",25,155573,"automático","autos","2020-05-15","2021-11-19","2022-06-02","2025-05-15",5184,2592,14061,"normal",43,"express","automatica",23,10202,"hombre","fisica","automático","captacion",79.0,7,0,1,27,1
"jefe (a)",38,255719,"subastado con 014","autos","2019-03-15","2020-02-21","2022-06-03","2024-03-15",0,4261,23121,"normal",43,"express","automatica",38,15889,"hombre","fisica","subasta (0,20]","facebook",49.0,9,0,1,38,1
"conductor (a)",12,75003,"automático","autos 6 &amp; ya","2018-08-17","2019-03-15","2019-07-01","2023-08-17",6250,2000,6214,"legal",46,"express","automatica",7,5354,"hombre","fisica","automático","facebook",30.0,9,0,1,15,0
"coordinador (a)",54,543546,"subastado con 013","autos 6 &amp; ya","2017-11-17","2018-09-21","2022-05-03","2022-11-17",18118,9059,48452,"normal",26,"express","automatica",52,23193,"hombre","fisica","subasta (0,20]","captacion",44.0,9,0,1,55,1
"jubilado (a)",20,115978,"sorteo","autos 6 &amp; ya","2020-09-18","2021-03-26","2022-05-25","2025-09-18",3864,2000,11783,"normal",25,"normal","normal",18,8058,"mujer","fisica","sorteo","modulo-agencia",27.0,9,0,1,22,1
"subgerente",19,146654,"subastado con 014","autos 6 &amp; ya","2020-11-20","2021-09-24","2022-05-14","2025-11-20",4888,2444,13478,"normal",32,"express","automatica",17,7635,"hombre","fisica","subasta (0,20]","modulo-agencia",44.0,8,0,1,21,1
"auxiliar",34,272561,"sorteo","autos","2019-08-16","2020-08-21","2022-06-02","2024-08-16",9084,4542,16969,"normal",50,"express","automatica",32,14117,"mujer","fisica","sorteo","facebook",53.0,8,0,1,35,1
"empleado (a)",29,182449,"sorteo","autos","2019-12-20","2020-11-20","2022-05-04","2024-12-20",0,3040,18086,"normal",33,"express","automatica",29,11921,"hombre","fisica","sorteo","facebook",48.0,9,0,1,29,1
"administrador (a)",53,366409,"subastado con 013","autos","2017-12-15","2018-12-21","2022-06-02","2022-12-15",12212,6106,39449,"normal",44,"express","automatica",51,22814,"hombre","fisica","subasta (0,20]","captacion",53.0,8,0,1,55,1
"propietario (a)",60,316492,"automático","autos","2016-04-15","2019-04-26","2022-05-05","2021-04-15",0,5274,18810,"normal",45,"express","automatica",60,33082,"hombre","fisica","automático","modulo-agencia",158.0,8,0,1,60,1
"gerente",53,433584,"automático","autos 6 &amp; ya","2017-12-15","2018-07-20","2022-05-12","2022-12-15",0,7226,33717,"normal",25,"express","automatica",53,22814,"hombre","fisica","automático","facebook",31.0,8,0,0,53,1
"propietario (a)",48,366170,"subastado con 012","autos","2017-12-15","2017-12-15","2022-05-17","2022-12-15",6102,6102,30582,"normal",46,"normal","normal",47,20801,"mujer","fisica","subasta (0,20]","facebook",0.0,9,0,1,49,1
"comisionista",26,168863,"sorteo","autos","2020-04-17","2021-12-27","2022-05-31","2025-04-17",5628,2814,14800,"normal",51,"express","automatica",24,10630,"hombre","fisica","sorteo","modulo-agencia",88.4285714285714,8,0,1,28,1
"empleado (a)",59,413341,"subastado con 013","autos","2016-12-16","2016-12-16","2021-10-08","2021-12-16",48223,6889,31704,"legal",39,"normal","normal",52,26191,"hombre","fisica","subasta (0,20]","captacion",0.0,9,0,1,61,0
"ejecutivo (a)",49,326781,"sorteo","autos","2018-04-20","2019-04-26","2022-06-02","2023-04-20",10892,5446,28807,"normal",26,"express","automatica",47,20873,"hombre","fisica","sorteo","captacion",53.0,8,0,1,50,1
"conductor (a)",33,203519,"automático","autos 6 &amp; ya","2017-07-21","2018-02-16","2020-03-25","2022-07-21",13564,3391,14203,"legal",21,"express","automatica",29,14900,"hombre","fisica","automático","web",30.0,9,0,1,34,0
"enfermera (o)",29,356324,"subastado con 014","autos","2019-12-20","2021-07-16","2022-06-02","2024-12-20",5938,5938,23574,"normal",48,"express","automatica",28,11921,"mujer","fisica","subasta (0,20]","captacion",82.0,9,0,1,30,1
"ingeniero (a)",48,684762,"subastado con 013","autos","2018-04-20","2018-04-20","2022-03-01","2023-04-20",11412,11412,39033,"normal",75,"normal","normal",47,20494,"hombre","moral","subasta (0,20]","captacion",0.0,9,0,1,49,1
"gerente",57,511575,"subastado con 012","autos","2017-07-21","2018-03-16","2022-04-08","2022-07-21",0,8526,50796,"normal",51,"express","automatica plus",57,24722,"mujer","fisica","subasta (0,20]","captacion",34.0,9,0,1,57,1
"jefe (a)",30,198333,"subastado con 014","autos","2019-12-20","2021-08-20","2022-06-01","2024-12-20",6610,3305,15076,"normal",34,"express","automatica",28,12356,"hombre","fisica","subasta (0,20]","facebook",87.0,8,0,1,32,1
